epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,29361.8,0.56964,0.35685,0.94194,0.89164,0.87987,0.91246,0.76569,0.90475,0.54903,1.2237,0.000249224,0.000249224,0.000249224
113,29621.4,0.57204,0.35662,0.94258,0.8928,0.8806,0.91221,0.76575,0.90468,0.54917,1.22423,0.000238,0.000238,0.000238
114,29880.8,0.57091,0.35456,0.94261,0.89337,0.87939,0.91214,0.7655,0.90438,0.54942,1.22462,0.000227004,0.000227004,0.000227004
115,30137.5,0.566,0.35319,0.93866,0.89363,0.87931,0.9115,0.76518,0.90407,0.54946,1.22509,0.000216241,0.000216241,0.000216241
116,30398.2,0.56337,0.35211,0.9389,0.89409,0.87857,0.91089,0.7646,0.90349,0.54949,1.22516,0.000205715,0.000205715,0.000205715
117,30658,0.55972,0.34749,0.93806,0.89346,0.8778,0.91099,0.76505,0.90304,0.54937,1.22552,0.000195431,0.000195431,0.000195431
118,30916.4,0.56003,0.34625,0.93746,0.89448,0.87648,0.91062,0.7653,0.90285,0.54964,1.22584,0.000185394,0.000185394,0.000185394
119,31175.7,0.56058,0.35332,0.93767,0.89252,0.87988,0.9106,0.76543,0.9026,0.54982,1.22628,0.000175608,0.000175608,0.000175608
120,31432.7,0.5595,0.35051,0.93843,0.89226,0.87908,0.91057,0.76527,0.9026,0.55007,1.22688,0.000166077,0.000166077,0.000166077
121,31687.5,0.55844,0.34797,0.93667,0.89201,0.879,0.91079,0.76592,0.90231,0.55058,1.22725,0.000156805,0.000156805,0.000156805
122,31944.1,0.55561,0.34588,0.93483,0.89156,0.87965,0.91082,0.76699,0.90254,0.55062,1.22818,0.000147797,0.000147797,0.000147797
123,32204.9,0.55375,0.3486,0.9341,0.89104,0.88061,0.91114,0.76737,0.90239,0.55121,1.22876,0.000139056,0.000139056,0.000139056
124,32466.6,0.55107,0.34354,0.9337,0.89062,0.88055,0.91081,0.76729,0.90218,0.55118,1.22929,0.000130587,0.000130587,0.000130587
125,32724.1,0.5471,0.34357,0.9321,0.8885,0.88192,0.91087,0.76821,0.90193,0.55133,1.22977,0.000122392,0.000122392,0.000122392
126,32980.8,0.55219,0.34734,0.9336,0.8886,0.88205,0.91086,0.76858,0.90193,0.55141,1.23042,0.000114476,0.000114476,0.000114476
127,33242,0.55071,0.3437,0.93518,0.88887,0.88207,0.91126,0.76891,0.90171,0.55128,1.23109,0.000106842,0.000106842,0.000106842
128,33502,0.5501,0.34516,0.93307,0.88962,0.88179,0.91156,0.76956,0.90152,0.55149,1.23162,9.94938e-05,9.94938e-05,9.94938e-05
129,33762.3,0.54987,0.34249,0.93156,0.88937,0.88186,0.91168,0.76967,0.90154,0.55141,1.23236,9.2434e-05,9.2434e-05,9.2434e-05
130,34019.7,0.54824,0.34385,0.93289,0.8895,0.88205,0.91165,0.76998,0.90129,0.55165,1.23278,8.56659e-05,8.56659e-05,8.56659e-05
131,34278.9,0.54768,0.3429,0.93306,0.88968,0.88189,0.91185,0.77038,0.90105,0.55162,1.23345,7.91925e-05,7.91925e-05,7.91925e-05
132,34535.8,0.54319,0.33959,0.92945,0.89208,0.88139,0.9118,0.77083,0.90077,0.5517,1.23379,7.30166e-05,7.30166e-05,7.30166e-05
133,34796.8,0.5446,0.33774,0.93173,0.89281,0.88125,0.91271,0.77132,0.90049,0.55187,1.23445,6.7141e-05,6.7141e-05,6.7141e-05
134,35055.2,0.54478,0.34018,0.93142,0.89743,0.87505,0.91236,0.7713,0.90019,0.5523,1.23476,6.15681e-05,6.15681e-05,6.15681e-05
135,35311.4,0.54468,0.34073,0.93145,0.8975,0.87479,0.91246,0.77115,0.9002,0.55237,1.23545,5.63005e-05,5.63005e-05,5.63005e-05
136,35572.8,0.5422,0.34072,0.92885,0.89699,0.87376,0.91284,0.77213,0.89982,0.55251,1.23564,5.13405e-05,5.13405e-05,5.13405e-05
137,35835.4,0.53991,0.33926,0.92791,0.89634,0.8743,0.91317,0.77279,0.9002,0.55257,1.23674,4.66903e-05,4.66903e-05,4.66903e-05
138,41068.9,0.54413,0.33836,0.92913,0.89547,0.87403,0.91444,0.77389,0.89999,0.55294,1.2371,4.23518e-05,4.23518e-05,4.23518e-05
139,41403.5,0.5405,0.33833,0.92853,0.89544,0.87486,0.91476,0.77466,0.89965,0.55304,1.23764,3.8327e-05,3.8327e-05,3.8327e-05
140,41832.4,0.54134,0.33969,0.92944,0.89529,0.87402,0.91513,0.77534,0.89943,0.55341,1.23796,3.46177e-05,3.46177e-05,3.46177e-05
141,42209,0.48023,0.27543,0.89594,0.89485,0.87388,0.9151,0.77545,0.89948,0.55361,1.23859,3.12254e-05,3.12254e-05,3.12254e-05
142,42568.2,0.47631,0.27209,0.89365,0.89658,0.87313,0.9157,0.77616,0.89924,0.55386,1.2389,2.81517e-05,2.81517e-05,2.81517e-05
143,42905.3,0.47655,0.27242,0.8957,0.89663,0.87313,0.91548,0.77645,0.89899,0.55415,1.23922,2.53979e-05,2.53979e-05,2.53979e-05
144,43276.8,0.47752,0.2716,0.89518,0.89676,0.87337,0.91544,0.77671,0.89875,0.5544,1.23961,2.29653e-05,2.29653e-05,2.29653e-05
145,43584.6,0.47557,0.2703,0.89258,0.8971,0.87351,0.91563,0.77677,0.89857,0.55442,1.23999,2.08548e-05,2.08548e-05,2.08548e-05
146,43898.4,0.47659,0.27145,0.89257,0.89684,0.8736,0.91607,0.77745,0.89821,0.55463,1.24012,1.90675e-05,1.90675e-05,1.90675e-05
147,44252.6,0.47456,0.27028,0.89322,0.89661,0.87399,0.91605,0.77746,0.89787,0.555,1.24047,1.76041e-05,1.76041e-05,1.76041e-05
148,44591.2,0.47302,0.26987,0.89288,0.89655,0.87413,0.91642,0.77784,0.89763,0.55524,1.24057,1.64652e-05,1.64652e-05,1.64652e-05
149,44903.7,0.4736,0.27061,0.89306,0.89656,0.87455,0.917,0.77845,0.89747,0.55518,1.24098,1.56513e-05,1.56513e-05,1.56513e-05
150,45169.3,0.47217,0.26946,0.89254,0.89738,0.87478,0.91737,0.77859,0.89722,0.55541,1.24133,1.51628e-05,1.51628e-05,1.51628e-05
